Year,Location,Site,Plot,Category,Pcover,Period
202206,T,24,29,other,0.00273224,dieoff
202206,T,24,29,sponge,0.010928962,dieoff
202206,T,24,29,sand-rubble,0.392349727,dieoff
202206,T,24,29,seagrass,2.73E-04,dieoff
202206,T,24,29,tools,0.092349727,dieoff
202206,T,24,30,coral,0.020833333,dieoff
202206,T,24,30,gorgonian,0.0484375,dieoff
202206,T,24,30,algae,0.324479167,dieoff
202206,T,24,30,other,0.001302083,dieoff
202206,T,24,30,sponge,0.009375,dieoff
202206,T,24,30,sand-rubble,0.54765625,dieoff
202206,T,24,30,tools,0.047916667,dieoff
202206,T,24,32,coral,0.028318584,dieoff
202206,T,24,32,gorgonian,0.035103245,dieoff
202206,T,24,32,algae,0.32359882,dieoff
202206,T,24,32,other,0.002359882,dieoff
202206,T,24,32,sponge,0.009144543,dieoff
202206,T,24,32,sand-rubble,0.572271386,dieoff
202206,T,24,32,seagrass,0.003834808,dieoff
202206,T,24,32,tools,0.025368732,dieoff
202206,T,35,1,coral,0.010416667,dieoff
202206,T,35,1,gorgonian,0.001041667,dieoff
202206,T,35,1,algae,0.410416667,dieoff
202206,T,35,1,other,2.60E-04,dieoff
202206,T,35,1,sponge,0.005208333,dieoff
202206,T,35,1,sand-rubble,0.534635417,dieoff
202206,T,35,1,seagrass,0.002864583,dieoff
202206,T,35,1,tools,0.03515625,dieoff
202206,T,35,2,coral,0.008396947,dieoff
202206,T,35,2,gorgonian,0.002798982,dieoff
202206,T,35,2,algae,0.506361323,dieoff
202206,T,35,2,other,0.001272265,dieoff
202206,T,35,2,sponge,0.004834606,dieoff
202206,T,35,2,sand-rubble,0.432824427,dieoff
202206,T,35,2,tools,0.04351145,dieoff
202206,T,35,3,coral,0.013550136,dieoff
202206,T,35,3,algae,0.464498645,dieoff
202206,T,35,3,other,8.13E-04,dieoff
202206,T,35,3,sponge,0.004607046,dieoff
202206,T,35,3,sand-rubble,0.491056911,dieoff
202206,T,35,3,seagrass,8.13E-04,dieoff
202206,T,35,3,tools,0.024661247,dieoff
202206,T,35,4,coral,0.017073171,dieoff
202206,T,35,4,gorgonian,0.002710027,dieoff
202206,T,35,4,algae,0.439295393,dieoff
202206,T,35,4,other,0.004607046,dieoff
202206,T,35,4,sponge,0.00704607,dieoff
202206,T,35,4,sand-rubble,0.497831978,dieoff
202206,T,35,4,seagrass,8.13E-04,dieoff
202206,T,35,4,tools,0.030623306,dieoff
202206,T,37,17,coral,0.005833333,dieoff
202206,T,37,17,gorgonian,0.013055556,dieoff
202206,T,37,17,algae,0.3675,dieoff
202206,T,37,17,other,0.001666667,dieoff
202206,T,37,17,sponge,0.004444444,dieoff
202206,T,37,17,sand-rubble,0.585833333,dieoff
202206,T,37,17,tools,0.021666667,dieoff
202206,T,37,18,coral,0.024615385,dieoff
202206,T,37,18,gorgonian,0.034358974,dieoff
202206,T,37,18,algae,0.446666667,dieoff
202206,T,37,18,other,0.001538462,dieoff
202206,T,37,18,sponge,0.005897436,dieoff
202206,T,37,18,sand-rubble,0.46025641,dieoff
202206,T,37,18,tools,0.026666667,dieoff
202206,T,37,19,coral,0.022321429,dieoff
202206,T,37,19,gorgonian,0.060714286,dieoff
202206,T,37,19,algae,0.398809524,dieoff
202206,T,37,19,other,0.00327381,dieoff
202206,T,37,19,sponge,0.00922619,dieoff
202206,T,37,19,sand-rubble,0.475595238,dieoff
202206,T,37,19,tools,0.030059524,dieoff
202206,T,37,20,coral,0.021784777,dieoff
202206,T,37,20,gorgonian,0.042257218,dieoff
202206,T,37,20,algae,0.360104987,dieoff
202206,T,37,20,other,0.002624672,dieoff
202206,T,37,20,sponge,0.011811024,dieoff
202206,T,37,20,sand-rubble,0.535433071,dieoff
202206,T,37,20,seagrass,7.87E-04,dieoff
202206,T,37,20,tools,0.02519685,dieoff
202206,T,39,37,coral,0.00960961,dieoff
202206,T,39,37,gorgonian,0.022222222,dieoff
202206,T,39,37,algae,0.43993994,dieoff
202206,T,39,37,other,0.001201201,dieoff
202206,T,39,37,sponge,0.02972973,dieoff
202206,T,39,37,sand-rubble,0.482282282,dieoff
202206,T,39,37,seagrass,0.001201201,dieoff
202206,T,39,37,tools,0.013813814,dieoff
202206,T,39,38,coral,0.01814059,dieoff
202206,T,39,38,gorgonian,0.047165533,dieoff
202206,T,39,38,algae,0.469387755,dieoff
202206,T,39,38,other,0.004535147,dieoff
202206,T,39,38,sponge,0.031292517,dieoff
202206,T,39,38,sand-rubble,0.38185941,dieoff
202206,T,39,38,seagrass,0.023809524,dieoff
202206,T,39,38,tools,0.023809524,dieoff
202206,T,39,39,coral,0.017445483,dieoff
202206,T,39,39,gorgonian,0.028971963,dieoff
202206,T,39,39,algae,0.486604361,dieoff
202206,T,39,39,other,0.005607477,dieoff
202206,T,39,39,sponge,0.019937695,dieoff
202206,T,39,39,sand-rubble,0.363862928,dieoff
202206,T,39,39,seagrass,0.046417445,dieoff
202206,T,39,39,tools,0.031152648,dieoff
202206,T,39,40,coral,0.01459695,dieoff
202206,T,39,40,gorgonian,0.045533769,dieoff
202206,T,39,40,algae,0.367320261,dieoff
202206,T,39,40,other,0.003267974,dieoff
202206,T,39,40,sponge,0.031590414,dieoff
202206,T,39,40,sand-rubble,0.510021786,dieoff
202206,T,39,40,seagrass,4.36E-04,dieoff
202206,T,39,40,tools,0.027233115,dieoff
202206,T,43,21,coral,0.017759563,dieoff
202206,T,43,21,gorgonian,0.069125683,dieoff
202206,T,43,21,algae,0.475956284,dieoff
202206,T,43,21,other,8.20E-04,dieoff
202206,T,43,21,sponge,0.009289617,dieoff
202206,T,43,21,sand-rubble,0.391803279,dieoff
202206,T,43,21,seagrass,8.20E-04,dieoff
202206,T,43,21,tools,0.03442623,dieoff
202206,T,43,22,coral,0.037254902,dieoff
202206,T,43,22,gorgonian,0.049579832,dieoff
202206,T,43,22,algae,0.479271709,dieoff
202206,T,43,22,other,5.60E-04,dieoff
202206,T,43,22,sponge,0.009243697,dieoff
202206,T,43,22,sand-rubble,0.388515406,dieoff
202206,T,43,22,seagrass,5.60E-04,dieoff
202206,T,43,22,tools,0.035014006,dieoff
202206,T,43,23,coral,0.053174603,dieoff
202206,T,43,23,gorgonian,0.078571429,dieoff
202206,T,43,23,algae,0.423809524,dieoff
202206,T,43,23,other,0.002910053,dieoff
202206,T,43,23,sponge,0.014021164,dieoff
202206,T,43,23,sand-rubble,0.394973545,dieoff
202206,T,43,23,seagrass,7.94E-04,dieoff
202206,T,43,23,tools,0.031746032,dieoff
202206,T,43,24,coral,0.023809524,dieoff
202206,T,43,24,gorgonian,0.039047619,dieoff
202206,T,43,24,algae,0.347301587,dieoff
202206,T,43,24,other,0.001587302,dieoff
202206,T,43,24,sponge,0.007301587,dieoff
202206,T,43,24,sand-rubble,0.551428571,dieoff
202206,T,43,24,seagrass,0.001587302,dieoff
202206,T,43,24,tools,0.027936508,dieoff
202206,T,45,25,coral,0.029951691,dieoff
202206,T,45,25,gorgonian,0.087198068,dieoff
202206,T,45,25,algae,0.300724638,dieoff
202206,T,45,25,other,0.005555556,dieoff
202206,T,45,25,sponge,0.010628019,dieoff
202206,T,45,25,sand-rubble,0.426811594,dieoff
202206,T,45,25,seagrass,0.009903382,dieoff
202206,T,45,25,tools,0.129227053,dieoff
202206,T,45,26,coral,0.022131148,dieoff
202206,T,45,26,gorgonian,0.088251366,dieoff
202206,T,45,26,algae,0.350273224,dieoff
202206,T,45,26,other,0.001092896,dieoff
202206,T,45,26,sponge,0.004098361,dieoff
202206,T,45,26,sand-rubble,0.431967213,dieoff
202206,T,45,26,seagrass,8.20E-04,dieoff
202206,T,45,26,tools,0.10136612,dieoff
202206,T,45,27,coral,0.016510903,dieoff
202206,T,45,27,gorgonian,0.034890966,dieoff
202206,T,45,27,algae,0.397196262,dieoff
202206,T,45,27,other,0.002180685,dieoff
202206,T,45,27,sponge,0.007165109,dieoff
202206,T,45,27,sand-rubble,0.503738318,dieoff
202206,T,45,27,tools,0.038317757,dieoff
202206,T,45,28,coral,0.019266055,dieoff
202206,T,45,28,gorgonian,0.050458716,dieoff
202206,T,45,28,algae,0.355657492,dieoff
202206,T,45,28,other,0.004892966,dieoff
202206,T,45,28,sponge,0.00764526,dieoff
202206,T,45,28,sand-rubble,0.521712538,dieoff
202206,T,45,28,seagrass,0.001529052,dieoff
202206,T,45,28,tools,0.03883792,dieoff
202210,M,8,69,coral,0.020454545,after 6mo
202210,M,8,69,gorgonian,0.020454545,after 6mo
202210,M,8,69,algae,0.316919192,after 6mo
202210,M,8,69,other,0.002777778,after 6mo
202210,M,8,69,sponge,0.011111111,after 6mo
202210,M,8,69,sand-rubble,0.507070707,after 6mo
202210,M,8,69,seagrass,0.087878788,after 6mo
202210,M,8,69,tools,0.033333333,after 6mo
202210,M,8,70,coral,0.004909561,after 6mo
202210,M,8,70,gorgonian,0.010335917,after 6mo
202210,M,8,70,algae,0.228423773,after 6mo
202210,M,8,70,other,7.75E-04,after 6mo
202210,M,8,70,sponge,0.008010336,after 6mo
202210,M,8,70,sand-rubble,0.700258398,after 6mo
202210,M,8,70,seagrass,0.031782946,after 6mo
202210,M,8,70,tools,0.015503876,after 6mo
202210,M,8,71,coral,0.016481481,after 6mo
202210,M,8,71,gorgonian,0.037777778,after 6mo
202210,M,8,71,algae,0.307592593,after 6mo
202210,M,8,71,other,0.001666667,after 6mo
202210,M,8,71,sponge,0.022407407,after 6mo
202210,M,8,71,sand-rubble,0.550555556,after 6mo
202210,M,8,71,seagrass,0.040925926,after 6mo
202210,M,8,71,tools,0.022592593,after 6mo
202210,M,8,72,coral,0.020462046,after 6mo
202210,M,8,72,gorgonian,0.010891089,after 6mo
202210,M,8,72,algae,0.189108911,after 6mo
202210,M,8,72,other,6.60E-04,after 6mo
202210,M,8,72,sponge,0.031023102,after 6mo
202210,M,8,72,sand-rubble,0.684488449,after 6mo
202210,M,8,72,seagrass,0.041584158,after 6mo
202210,M,8,72,tools,0.021782178,after 6mo
202210,M,10,81,coral,0.004266667,after 6mo
202210,M,10,81,gorgonian,0.002666667,after 6mo
202210,M,10,81,algae,0.085066667,after 6mo
202210,M,10,81,other,0.006133333,after 6mo
202210,M,10,81,sponge,0.014133333,after 6mo
202210,M,10,81,sand-rubble,0.877333333,after 6mo
202210,M,10,81,seagrass,8.00E-04,after 6mo
202210,M,10,81,tools,0.0096,after 6mo
202210,M,10,82,coral,0.0024,after 6mo
202210,M,10,82,gorgonian,0.001066667,after 6mo
202210,M,10,82,algae,0.041866667,after 6mo
202210,M,10,82,other,0.002666667,after 6mo
202210,M,10,82,sponge,0.010133333,after 6mo
202210,M,10,82,sand-rubble,0.929866667,after 6mo
202210,M,10,82,tools,0.012,after 6mo
202210,M,10,83,coral,0.005357143,after 6mo
202210,M,10,83,gorgonian,0.018154762,after 6mo
202210,M,10,83,algae,0.073214286,after 6mo
202210,M,10,83,other,0.002678571,after 6mo
202210,M,10,83,sponge,0.021130952,after 6mo
202210,M,10,83,sand-rubble,0.869047619,after 6mo
202210,M,10,83,seagrass,0.001488095,after 6mo
202210,M,10,83,tools,0.008928571,after 6mo
202210,M,10,84,coral,0.003030303,after 6mo
202210,M,10,84,gorgonian,0.001928375,after 6mo
202210,M,10,84,algae,0.052341598,after 6mo
202210,M,10,84,other,0.003305785,after 6mo
202210,M,10,84,sponge,0.01046832,after 6mo
202210,M,10,84,sand-rubble,0.917355372,after 6mo
202210,M,10,84,tools,0.011570248,after 6mo
202210,M,12,53,coral,0.003144654,after 6mo
202210,M,12,53,gorgonian,0.006918239,after 6mo
202210,M,12,53,algae,0.216352201,after 6mo
202210,M,12,53,other,0.001048218,after 6mo
202210,M,12,53,sponge,0.006708595,after 6mo
202210,M,12,53,sand-rubble,0.742138365,after 6mo
202210,M,12,53,seagrass,0.007966457,after 6mo
202210,M,12,53,tools,0.01572327,after 6mo
202210,M,12,54,coral,0.005307856,after 6mo
202210,M,12,54,gorgonian,0.011889597,after 6mo
202210,M,12,54,algae,0.283864119,after 6mo
202210,M,12,54,other,0.001273885,after 6mo
202210,M,12,54,sponge,0.004670913,after 6mo
202210,M,12,54,sand-rubble,0.646072187,after 6mo
202210,M,12,54,seagrass,0.028237792,after 6mo
202210,M,12,54,tools,0.018683652,after 6mo
202210,M,12,55,coral,0.010093897,after 6mo
202210,M,12,55,gorgonian,0.008450704,after 6mo
202210,M,12,55,algae,0.204225352,after 6mo
202210,M,12,55,other,0.001877934,after 6mo
202210,M,12,55,sponge,0.00399061,after 6mo
202210,M,12,55,sand-rubble,0.616666667,after 6mo
202210,M,12,55,seagrass,0.140375587,after 6mo
202210,M,12,55,tools,0.014319249,after 6mo
202210,M,12,56,coral,0.010233918,after 6mo
202210,M,12,56,gorgonian,0.008479532,after 6mo
202210,M,12,56,algae,0.238011696,after 6mo
202210,M,12,56,other,8.77E-04,after 6mo
202210,M,12,56,sponge,0.006140351,after 6mo
202210,M,12,56,sand-rubble,0.703508772,after 6mo
202210,M,12,56,seagrass,0.02251462,after 6mo
202210,M,12,56,tools,0.010233918,after 6mo
202210,M,15,61,coral,0.018656716,after 6mo
202210,M,15,61,gorgonian,0.020895522,after 6mo
202210,M,15,61,algae,0.443283582,after 6mo
202210,M,15,61,other,0.002487562,after 6mo
202210,M,15,61,sponge,0.011442786,after 6mo
202210,M,15,61,sand-rubble,0.469402985,after 6mo
202210,M,15,61,seagrass,2.49E-04,after 6mo
202210,M,15,61,tools,0.03358209,after 6mo
202210,M,15,62,coral,0.010687023,after 6mo
202210,M,15,62,gorgonian,0.007379135,after 6mo
202210,M,15,62,algae,0.48778626,after 6mo
202210,M,15,62,other,0.001017812,after 6mo
202210,M,15,62,sponge,0.009160305,after 6mo
202210,M,15,62,sand-rubble,0.460814249,after 6mo
202210,M,15,62,seagrass,0.007888041,after 6mo
202210,M,15,62,tools,0.015267176,after 6mo
202210,M,15,63,coral,0.01754386,after 6mo
202210,M,15,63,gorgonian,0.028362573,after 6mo
202210,M,15,63,algae,0.412573099,after 6mo
202210,M,15,63,other,0.001169591,after 6mo
202210,M,15,63,sponge,0.01374269,after 6mo
202210,M,15,63,sand-rubble,0.507894737,after 6mo
202210,M,15,63,seagrass,5.85E-04,after 6mo
202210,M,15,63,tools,0.018128655,after 6mo
202210,M,15,64,coral,0.012280702,after 6mo
202210,M,15,64,gorgonian,0.021303258,after 6mo
202210,M,15,64,algae,0.433834586,after 6mo
202210,M,15,64,other,0.001002506,after 6mo
202210,M,15,64,sponge,0.00952381,after 6mo
202210,M,15,64,sand-rubble,0.494987469,after 6mo
202210,M,15,64,seagrass,0.001253133,after 6mo
202210,M,15,64,tools,0.025814536,after 6mo
202210,M,17,89,coral,0.009375,after 6mo
202210,M,17,89,gorgonian,0.011979167,after 6mo
202210,M,17,89,algae,0.187239583,after 6mo
202210,M,17,89,other,0.004947917,after 6mo
202210,M,17,89,sponge,0.011458333,after 6mo
202210,M,17,89,sand-rubble,0.762760417,after 6mo
202210,M,17,89,tools,0.012239583,after 6mo
202210,M,17,90,coral,0.006060606,after 6mo
202210,M,17,90,gorgonian,0.008181818,after 6mo
202210,M,17,90,algae,0.148484848,after 6mo
202210,M,17,90,other,0.003030303,after 6mo
202210,M,17,90,sponge,0.011818182,after 6mo
202210,M,17,90,sand-rubble,0.806969697,after 6mo
202210,M,17,90,tools,0.015454545,after 6mo
202210,M,17,91,coral,0.005291005,after 6mo
202210,M,17,91,gorgonian,0.005026455,after 6mo
202210,M,17,91,algae,0.093121693,after 6mo
202210,M,17,91,other,0.002645503,after 6mo
202210,M,17,91,sponge,0.014021164,after 6mo
202210,M,17,91,sand-rubble,0.87010582,after 6mo
202210,M,17,91,tools,0.00978836,after 6mo
202210,M,17,92,coral,0.007713499,after 6mo
202210,M,17,92,gorgonian,0.007988981,after 6mo
202210,M,17,92,algae,0.14214876,after 6mo
202210,M,17,92,other,0.002479339,after 6mo
202210,M,17,92,sponge,0.01707989,after 6mo
202210,M,17,92,sand-rubble,0.810743802,after 6mo
202210,M,17,92,tools,0.01184573,after 6mo
202210,M,28,73,coral,0.011548556,after 6mo
202210,M,28,73,gorgonian,0.035170604,after 6mo
202210,M,28,73,algae,0.318897638,after 6mo
202210,M,28,73,other,0.002624672,after 6mo
202210,M,28,73,sponge,0.009973753,after 6mo
202210,M,28,73,sand-rubble,0.546194226,after 6mo
202210,M,28,73,seagrass,0.044356955,after 6mo
202210,M,28,73,tools,0.031233596,after 6mo
202210,M,28,74,coral,0.008888889,after 6mo
202210,M,28,74,gorgonian,0.006349206,after 6mo
202210,M,28,74,algae,0.251111111,after 6mo
202210,M,28,74,other,0.003492063,after 6mo
202210,M,28,74,sponge,0.016190476,after 6mo
202210,M,28,74,sand-rubble,0.658095238,after 6mo
202210,M,28,74,seagrass,0.03015873,after 6mo
202210,M,28,74,tools,0.025714286,after 6mo
202210,M,28,75,coral,0.00623053,after 6mo
202210,M,28,75,gorgonian,0.018068536,after 6mo
202210,M,28,75,algae,0.212772586,after 6mo
202210,M,28,75,other,0.002180685,after 6mo
202210,M,28,75,sponge,0.013707165,after 6mo
202210,M,28,75,sand-rubble,0.735514019,after 6mo
202210,M,28,75,tools,0.01152648,after 6mo
202210,M,28,76,coral,0.010280374,after 6mo
202210,M,28,76,gorgonian,0.026168224,after 6mo
202210,M,28,76,algae,0.217757009,after 6mo
202210,M,28,76,other,0.001557632,after 6mo
202210,M,28,76,sponge,0.019937695,after 6mo
202210,M,28,76,sand-rubble,0.581619938,after 6mo
202210,M,28,76,seagrass,0.119314642,after 6mo
202210,M,28,76,tools,0.023364486,after 6mo
202210,M,38,57,coral,0.001598174,after 6mo
202210,M,38,57,gorgonian,0.001826484,after 6mo
202210,M,38,57,algae,0.126940639,after 6mo
202210,M,38,57,sponge,0.010958904,after 6mo
202210,M,38,57,sand-rubble,0.833105023,after 6mo
202210,M,38,57,seagrass,0.01826484,after 6mo
202210,M,38,57,tools,0.007305936,after 6mo
202210,M,38,58,coral,0.005995204,after 6mo
202210,M,38,58,gorgonian,0.001678657,after 6mo
202210,M,38,58,algae,0.301918465,after 6mo
202210,M,38,58,other,0.001438849,after 6mo
202210,M,38,58,sponge,0.005275779,after 6mo
202210,M,38,58,sand-rubble,0.64940048,after 6mo
202210,M,38,58,seagrass,0.021582734,after 6mo
202210,M,38,58,tools,0.012709832,after 6mo
202210,M,38,59,coral,0.008831909,after 6mo
202210,M,38,59,gorgonian,0.013390313,after 6mo
202210,M,38,59,algae,0.305698006,after 6mo
202210,M,38,59,other,5.70E-04,after 6mo
202210,M,38,59,sponge,0.008262108,after 6mo
202210,M,38,59,sand-rubble,0.593732194,after 6mo
202210,M,38,59,seagrass,0.048717949,after 6mo
202210,M,38,59,tools,0.020797721,after 6mo
202210,M,38,60,coral,0.004950495,after 6mo
202210,M,38,60,gorgonian,0.011881188,after 6mo
202210,M,38,60,algae,0.227392739,after 6mo
202210,M,38,60,other,0.001320132,after 6mo
202210,M,38,60,sponge,0.006270627,after 6mo
202210,M,38,60,sand-rubble,0.669966997,after 6mo
202210,M,38,60,seagrass,0.059075908,after 6mo
202210,M,38,60,tools,0.019141914,after 6mo
202210,M,43,65,coral,0.017066667,after 6mo
202210,M,43,65,gorgonian,0.021066667,after 6mo
202210,M,43,65,algae,0.186666667,after 6mo
202210,M,43,65,other,5.33E-04,after 6mo
202210,M,43,65,sponge,0.013066667,after 6mo
202210,M,43,65,sand-rubble,0.740533333,after 6mo
202210,M,43,65,seagrass,0.004266667,after 6mo
202210,M,43,65,tools,0.0168,after 6mo
202210,M,43,66,coral,0.01046832,after 6mo
202210,M,43,66,gorgonian,0.01046832,after 6mo
202210,M,43,66,algae,0.215977961,after 6mo
202210,M,43,66,other,0.002203857,after 6mo
202210,M,43,66,sponge,0.01322314,after 6mo
202210,M,43,66,sand-rubble,0.712121212,after 6mo
202210,M,43,66,seagrass,0.017630854,after 6mo
202210,M,43,66,tools,0.017906336,after 6mo
202210,M,43,67,coral,0.01091954,after 6mo
202210,M,43,67,gorgonian,0.025287356,after 6mo
202210,M,43,67,algae,0.187356322,after 6mo
202210,M,43,67,other,0.001724138,after 6mo
202210,M,43,67,sponge,0.018678161,after 6mo
202210,M,43,67,sand-rubble,0.739367816,after 6mo
202210,M,43,67,seagrass,0.008045977,after 6mo
202210,M,43,67,tools,0.00862069,after 6mo
202210,M,43,68,coral,0.009489051,after 6mo
202210,M,43,68,gorgonian,0.016058394,after 6mo
202210,M,43,68,algae,0.144768856,after 6mo
202210,M,43,68,other,0.00243309,after 6mo
202210,M,43,68,sponge,0.014111922,after 6mo
202210,M,43,68,sand-rubble,0.801459854,after 6mo
202210,M,43,68,seagrass,0.001703163,after 6mo
202210,M,43,68,tools,0.009975669,after 6mo
202210,M,45,85,coral,0.003482587,after 6mo
202210,M,45,85,gorgonian,0.003233831,after 6mo
202210,M,45,85,algae,0.177860697,after 6mo
202210,M,45,85,other,0.003482587,after 6mo
202210,M,45,85,sponge,0.012935323,after 6mo
202210,M,45,85,sand-rubble,0.781840796,after 6mo
202210,M,45,85,seagrass,2.49E-04,after 6mo
202210,M,45,85,tools,0.016915423,after 6mo
202210,M,45,86,coral,0.002380952,after 6mo
202210,M,45,86,gorgonian,0.00625,after 6mo
202210,M,45,86,algae,0.229464286,after 6mo
202210,M,45,86,other,0.003869048,after 6mo
202210,M,45,86,sponge,0.0125,after 6mo
202210,M,45,86,sand-rubble,0.713988095,after 6mo
202210,M,45,86,tools,0.031547619,after 6mo
202210,M,45,87,coral,0.00877193,after 6mo
202210,M,45,87,gorgonian,0.001754386,after 6mo
202210,M,45,87,algae,0.107309942,after 6mo
202210,M,45,87,other,0.003216374,after 6mo
202210,M,45,87,sponge,0.012573099,after 6mo
202210,M,45,87,sand-rubble,0.851754386,after 6mo
202210,M,45,87,tools,0.014619883,after 6mo
202210,M,45,88,coral,0.007713499,after 6mo
202210,M,45,88,gorgonian,0.002754821,after 6mo
202210,M,45,88,algae,0.137741047,after 6mo
202210,M,45,88,other,0.002203857,after 6mo
202210,M,45,88,sponge,0.014325069,after 6mo
202210,M,45,88,sand-rubble,0.820385675,after 6mo
202210,M,45,88,tools,0.014876033,after 6mo
202210,M,48,49,coral,0.008872902,after 6mo
202210,M,48,49,gorgonian,0.0117506,after 6mo
202210,M,48,49,algae,0.39616307,after 6mo
202210,M,48,49,other,9.59E-04,after 6mo
202210,M,48,49,sponge,9.59E-04,after 6mo
202210,M,48,49,sand-rubble,0.533573141,after 6mo
202210,M,48,49,seagrass,0.02206235,after 6mo
202210,M,48,49,tools,0.025659472,after 6mo
202210,M,48,50,coral,0.006933333,after 6mo
202210,M,48,50,gorgonian,0.016,after 6mo
202210,M,48,50,algae,0.363733333,after 6mo
202210,M,48,50,other,0.001333333,after 6mo
202210,M,48,50,sponge,0.004,after 6mo
202210,M,48,50,sand-rubble,0.5128,after 6mo
202210,M,48,50,seagrass,0.070666667,after 6mo
202210,M,48,50,tools,0.024533333,after 6mo
202210,M,48,51,coral,0.013813814,after 6mo
202210,M,48,51,gorgonian,0.022522523,after 6mo
202210,M,48,51,algae,0.311411411,after 6mo
202210,M,48,51,other,0.002402402,after 6mo
202210,M,48,51,sponge,0.003003003,after 6mo
202210,M,48,51,sand-rubble,0.58048048,after 6mo
202210,M,48,51,seagrass,0.045345345,after 6mo
202210,M,48,51,tools,0.021021021,after 6mo
202210,M,48,52,coral,0.007407407,after 6mo
202210,M,48,52,gorgonian,0.005820106,after 6mo
202210,M,48,52,algae,0.356878307,after 6mo
202210,M,48,52,other,7.94E-04,after 6mo
202210,M,48,52,sponge,0.001587302,after 6mo
202210,M,48,52,sand-rubble,0.608730159,after 6mo
202210,M,48,52,seagrass,0.006084656,after 6mo
202210,M,48,52,tools,0.012698413,after 6mo
202210,M,73,77,coral,0.032634033,after 6mo
202210,M,73,77,gorgonian,0.040792541,after 6mo
202210,M,73,77,algae,0.229137529,after 6mo
202210,M,73,77,other,0.013053613,after 6mo
202210,M,73,77,sponge,0.058275058,after 6mo
202210,M,73,77,sand-rubble,0.574358974,after 6mo
202210,M,73,77,tools,0.051748252,after 6mo
202210,M,73,78,coral,0.028354978,after 6mo
202210,M,73,78,gorgonian,0.036796537,after 6mo
202210,M,73,78,algae,0.21969697,after 6mo
202210,M,73,78,other,0.008441558,after 6mo
202210,M,73,78,sponge,0.052380952,after 6mo
202210,M,73,78,sand-rubble,0.603246753,after 6mo
202210,M,73,78,seagrass,2.16E-04,after 6mo
202210,M,73,78,tools,0.050865801,after 6mo
202210,M,73,79,coral,0.015079365,after 6mo
202210,M,73,79,gorgonian,0.056349206,after 6mo
202210,M,73,79,algae,0.227248677,after 6mo
202210,M,73,79,other,0.02010582,after 6mo
202210,M,73,79,sponge,0.031216931,after 6mo
202210,M,73,79,sand-rubble,0.616666667,after 6mo
202210,M,73,79,tools,0.033333333,after 6mo
202210,M,74,93,coral,0.002864583,after 6mo
202210,M,74,93,gorgonian,0.002604167,after 6mo
202210,M,74,93,algae,0.207291667,after 6mo
202210,M,74,93,other,0.002864583,after 6mo
202210,M,74,93,sponge,0.016666667,after 6mo
202210,M,74,93,sand-rubble,0.746875,after 6mo
202210,M,74,93,seagrass,2.60E-04,after 6mo
202210,M,74,93,tools,0.020572917,after 6mo
202210,M,74,94,coral,0.012295082,after 6mo
202210,M,74,94,gorgonian,0.001912568,after 6mo
202210,M,74,94,algae,0.14863388,after 6mo
202210,M,74,94,other,0.011748634,after 6mo
202210,M,74,94,sponge,0.019398907,after 6mo
202210,M,74,94,sand-rubble,0.780601093,after 6mo
202210,M,74,94,tools,0.025409836,after 6mo
202210,M,74,95,coral,0.012077295,after 6mo
202210,M,74,95,gorgonian,0.004589372,after 6mo
202210,M,74,95,algae,0.20942029,after 6mo
202210,M,74,95,other,0.00531401,after 6mo
202210,M,74,95,sponge,0.020772947,after 6mo
202210,M,74,95,sand-rubble,0.727294686,after 6mo
202210,M,74,95,tools,0.020531401,after 6mo
202210,M,74,96,coral,0.009946237,after 6mo
202210,M,74,96,gorgonian,0.002419355,after 6mo
202210,M,74,96,algae,0.333064516,after 6mo
202210,M,74,96,other,0.011290323,after 6mo
202210,M,74,96,sponge,0.025268817,after 6mo
202210,M,74,96,sand-rubble,0.589784946,after 6mo
202210,M,74,96,tools,0.028225806,after 6mo
202210,T,1,14,coral,0.017886179,after 6mo
202210,T,1,14,gorgonian,0.024661247,after 6mo
202210,T,1,14,algae,0.363685637,after 6mo
202210,T,1,14,other,0.001084011,after 6mo
202210,T,1,14,sponge,0.019512195,after 6mo
202210,T,1,14,sand-rubble,0.549051491,after 6mo
202210,T,1,14,seagrass,0.002168022,after 6mo
202210,T,1,14,tools,0.02195122,after 6mo
202210,T,1,15,coral,0.027327327,after 6mo
202210,T,1,15,gorgonian,0.026126126,after 6mo
202210,T,1,15,algae,0.23033033,after 6mo
202210,T,1,15,other,0.002702703,after 6mo
202210,T,1,15,sponge,0.022222222,after 6mo
202210,T,1,15,sand-rubble,0.66966967,after 6mo
202210,T,1,15,seagrass,0.001201201,after 6mo
202210,T,1,15,tools,0.02042042,after 6mo
202210,T,1,16,coral,0.009427609,after 6mo
202210,T,1,16,gorgonian,0.006397306,after 6mo
202210,T,1,16,algae,0.212121212,after 6mo
202210,T,1,16,other,0.001010101,after 6mo
202210,T,1,16,sponge,0.006060606,after 6mo
202210,T,1,16,sand-rubble,0.750505051,after 6mo
202210,T,1,16,seagrass,0.001683502,after 6mo
202210,T,1,16,tools,0.012794613,after 6mo
202210,T,4,5,coral,0.013550136,after 6mo
202210,T,4,5,gorgonian,0.03902439,after 6mo
202210,T,4,5,algae,0.349051491,after 6mo
202210,T,4,5,sponge,0.011111111,after 6mo
202210,T,4,5,sand-rubble,0.514363144,after 6mo
